CONCAT_ID,PUMA,PWGTP,AGEP
2022HU119987002,307,47,70
2022HU119998801,308,78,37
2022HU119998802,308,87,36
2022HU119998803,308,69,3
2022HU120088401,302,430,44
2022HU120152001,304,62,64
2022HU120196101,305,121,46
2022HU120196102,305,165,44
2022HU120196103,305,164,19
2022HU120196104,305,115,14
2022HU120196105,305,115,12
2022HU120196106,305,93,9
2022HU120206401,306,101,34
2022HU120258101,302,116,45
2022HU120258102,302,147,26
2022HU120258103,302,93,26
2022HU120262101,308,174,57
2022HU120262102,308,151,17
2022HU120318301,200,22,87
2022HU120319501,307,56,49
2022HU120319502,307,41,49
2022HU120319503,307,48,12
2022HU120339501,306,41,80
2022HU120339502,306,83,76
2022HU120345101,308,248,36
2022HU120345102,308,217,35
2022HU120345103,308,271,11
2022HU120345104,308,228,10
2022HU120360201,100,36,71
2022HU120360202,100,39,71
2022HU120383401,307,38,66
2022HU120383402,307,40,64
2022HU120383403,307,50,29
2022HU120390101,305,49,71
2022HU120407901,100,72,78
2022HU120407902,100,63,82
2022HU120454401,100,136,44
2022HU120454402,100,128,34
2022HU120454403,100,162,5
2022HU120454404,100,140,0
2022HU120463801,308,86,23
2022HU120463802,308,112,24
2022HU120464001,308,52,72
2022HU120464002,308,121,20
2022HU120520401,100,121,73
2022HU120520402,100,157,67
2022HU120530601,304,42,79
2022HU120536401,308,39,69
2022HU120536402,308,43,26
2022HU120536801,100,40,66
2022HU120536802,100,33,66
2022HU120549101,304,214,65
2022HU120549102,304,208,52
2022HU120549103,304,249,11
2022HU120608101,100,63,68
2022HU120608102,100,81,71
2022HU120643701,306,71,31
2022HU120643702,306,86,3
2022HU120649401,304,180,84
2022HU120649402,304,106,48
2022HU120765901,305,52,83
2022HU120765902,305,47,84
2022HU120776201,200,50,73
2022HU120776202,200,39,76
2022HU120789201,200,131,78
2022HU120789202,200,157,74
2022HU120802901,305,90,33
2022HU120802902,305,118,42
2022HU120802903,305,111,77
2022HU120802904,305,99,63
2022HU120802905,305,88,53
2022HU120802906,305,96,49
2022HU120802907,305,117,49
2022HU120802908,305,114,31
2022HU120802909,305,142,21
2022HU120802910,305,150,20
2022HU120802911,305,74,16
2022HU120802912,305,112,12
2022HU120802913,305,112,8
2022HU120823301,200,190,48
2022HU120823302,200,301,46
2022HU120823303,200,172,11
2022HU120838801,304,154,70
2022HU120853001,303,59,89
2022HU120853002,303,52,97
2022HU120866201,308,84,37
2022HU120866202,308,90,48
2022HU120866203,308,80,9
2022HU120866204,308,70,7
2022HU120866205,308,72,62
2022HU120866206,308,75,59
2022HU120880301,304,42,67
2022HU120880302,304,51,70
2022HU120913101,200,201,74
2022HU120930701,305,59,49
2022HU120930702,305,57,56
2022HU120930703,305,97,20
2022HU120930704,305,50,17
2022HU120950301,302,217,46
2022HU120950302,302,131,22
2022HU120950303,302,99,19
2022HU120950304,302,172,40
2022HU120957501,100,73,70
2022HU120957502,100,97,71
2022HU121021201,306,43,56
2022HU121021202,306,38,59
2022HU121021203,306,46,73
2022HU121029901,100,53,42
2022HU121029902,100,55,36
2022HU121046901,305,41,65
2022HU121046902,305,35,65
2022HU121091701,306,43,67
2022HU121091702,306,37,63
2022HU121121201,200,40,69
2022HU121121202,200,56,74
2022HU121147101,304,132,58
2022HU121157601,308,48,59
2022HU121157602,308,44,62
2022HU121163601,305,87,76
2022HU121166001,100,122,30
2022HU121166002,100,119,29
2022HU121204501,308,45,47
2022HU121204502,308,41,11
2022HU121205601,100,43,66
2022HU121233801,100,43,43
2022HU121233802,100,31,47
2022HU121343601,305,696,25
2022HU121343602,305,534,24
2022HU121343603,305,252,2
2022HU121350101,305,55,77
2022HU121350102,305,52,79
2022HU121350103,305,50,15
2022HU121366501,302,80,73
2022HU121376601,308,79,34
2022HU121376602,308,117,33
2022HU121376603,308,91,10
2022HU121376604,308,107,7
2022HU121376605,308,110,23
2022HU121376606,308,101,56
2022HU121382701,303,81,70
2022HU121382702,303,81,69
2022HU121382703,303,97,37
2022HU121400101,303,46,77
2022HU121400102,303,52,77
2022HU121472001,302,29,74
2022HU121485501,302,53,80
2022HU121485502,302,100,82
2022HU121486301,304,123,91
2022HU121486302,304,139,52
2022HU121486303,304,130,51
2022HU121486304,304,185,18
2022HU121486305,304,106,16
2022HU121521101,303,60,91
2022HU121523101,308,356,43
2022HU121523102,308,174,19
2022HU121523103,308,320,14
2022HU121523104,308,390,10
2022HU121551601,304,305,42
2022HU121551602,304,269,39
2022HU121566801,304,35,92
2022HU121566802,304,52,90
2022HU121571101,100,154,39
2022HU121571102,100,259,39
2022HU121571103,100,138,14
2022HU121571104,100,386,1
2022HU121672601,306,82,75
2022HU121686701,200,1090,31
2022HU121686702,200,587,32
2022HU121686703,200,501,7
2022HU121702001,303,41,67
2022HU121702002,303,40,66
2022HU121730201,304,84,69
2022HU121730202,304,78,67
2022HU121751201,303,62,67
2022HU121751202,303,59,67
2022HU121831301,308,141,40
2022HU121831302,308,108,19
2022HU121831303,308,118,12
2022HU121924201,303,48,65
2022HU121924202,303,48,64
2022HU121953401,200,59,73
2022HU121953402,200,55,79
2022HU121953403,200,87,44
2022HU121953404,200,49,13
2022HU121953405,200,82,41
2022HU122000801,200,104,22
2022HU122000802,200,92,26
2022HU122001601,305,71,42
2022HU122001602,305,65,48
2022HU122001603,305,81,11
2022HU122014701,100,30,82
2022HU122014702,100,27,81
2022HU122015001,301,21,74
2022HU122015002,301,64,54
2022HU122015003,301,26,24
2022HU122015004,301,21,5
2022HU122015005,301,33,29
2022HU122035601,302,85,46
2022HU122035602,302,98,46
2022HU122035603,302,89,8
2022HU122035604,302,69,5
2022HU122035605,302,88,5
2022HU122035606,302,54,21
2022HU122092801,302,69,30
2022HU122092802,302,70,37
2022HU122092803,302,69,7
2022HU122092804,302,73,2
2022HU122092805,302,127,1
2022HU122092806,302,77,17
2022HU122092807,302,77,72
2022HU122147401,306,151,82
2022HU122208801,307,79,30
2022HU122208802,307,36,32
2022HU122208803,307,99,12
2022HU122208804,307,75,8
2022HU122208805,307,80,35
2022HU122233001,304,48,97
2022HU122264201,303,48,69
2022HU122264202,303,46,71
2022HU122317701,302,134,33
2022HU122317702,302,166,31
2022HU122362701,302,98,26
2022HU122362702,302,107,26
2022HU122390201,305,41,76
2022HU122390202,305,36,68
2022HU122390203,305,55,32
2022HU122390204,305,82,36
2022HU122390205,305,50,60
2022HU122403001,304,46,59
2022HU122403002,304,48,62
2022HU122412701,308,83,65
2022HU122412702,308,73,67
2022HU122446801,200,80,73
2022HU122636801,303,86,42
2022HU122636802,303,79,41
2022HU122636803,303,101,8
2022HU122636804,303,101,5
2022HU122663901,306,53,75
2022HU122663902,306,49,81
2022HU122663903,306,46,97
2022HU122665801,100,36,53
2022HU122665802,100,70,54
2022HU122678901,200,55,29
2022HU122744201,100,150,83
2022HU122749101,305,72,65
2022HU122768501,301,106,36
2022HU122768502,301,43,65
2022HU122768503,301,98,23
2022HU122790101,100,56,51
2022HU122790102,100,70,46
2022HU122790103,100,123,27
2022HU122790104,100,89,18
2022HU122805301,306,50,83
2022HU122811401,200,15,38
2022HU122811402,200,8,38
2022HU122848801,200,74,24
2022HU122865801,305,90,73
2022HU122879201,200,62,53
2022HU122879202,200,45,44
2022HU122879203,200,73,13
2022HU122881701,306,54,39
2022HU122881702,306,82,39
2022HU122881703,306,55,13
2022HU122881704,306,42,8
2022HU122911201,302,59,71
2022HU122911202,302,78,75
2022HU122911203,302,85,70
2022HU122914601,306,47,51
2022HU122914602,306,49,51
2022HU122914603,306,50,14
2022HU122914604,306,44,12
2022HU122941401,100,30,56
2022HU122941402,100,50,58
2022HU122941403,100,89,10
2022HU122941404,100,44,9
2022HU122941405,100,91,7
2022HU122943501,100,32,48
2022HU122943502,100,25,48
2022HU122943503,100,29,23
2022HU122964101,304,264,40
2022HU122964102,304,208,50
2022HU122969501,100,100,49
2022HU122969502,100,88,49
2022HU122969503,100,115,21
2022HU122969504,100,75,16
2022HU122969505,100,87,6
2022HU122969506,100,129,0
2022HU122969507,100,70,74
2022HU122977801,302,39,29
2022HU122977802,302,51,31
2022HU122977803,302,106,0
2022HU122980301,305,46,88
2022HU122980302,305,41,61
2022HU122980303,305,46,28
2022HU123021301,302,76,62
2022HU123021302,302,62,60
2022HU123021303,302,60,29
2022HU123021304,302,65,60
2022HU123021305,302,66,34
2022HU123021306,302,68,4
2022HU123021307,302,77,33
2022HU123025201,305,142,97
2022HU123046501,100,87,65
2022HU123046502,100,22,63
2022HU123046503,100,22,28
2022HU123058001,303,64,61
2022HU123147501,306,158,36
2022HU123155401,200,90,71
2022HU123155402,200,99,73
2022HU123159401,304,92,21
2022HU123159402,304,71,21
2022HU123161901,304,436,46
2022HU123198801,305,91,64
2022HU123207401,306,79,75
2022HU123207402,306,77,74
2022HU123211301,200,62,70
2022HU123211302,200,48,75
2022HU123247601,304,54,75
2022HU123267501,307,53,73
2022HU123267502,307,48,65
2022HU123267503,307,47,66
2022HU123303001,304,66,76
2022HU123361901,100,36,60
2022HU123372001,302,109,77
2022HU123372002,302,72,81
2022HU123377401,305,52,67
2022HU123377402,305,51,57
2022HU123377403,305,42,15
2022HU123391301,306,89,45
2022HU123391302,306,51,45
2022HU123391303,306,46,11
2022HU123391304,306,48,8
2022HU123458601,100,195,77
2022HU123458602,100,138,54
2022HU123461801,100,119,41
2022HU123461802,100,106,9
2022HU123508601,200,30,67
2022HU123508602,200,44,63
2022HU123514501,100,23,63
2022HU123514502,100,15,64
2022HU123514503,100,12,57
2022HU123519701,308,61,35
2022HU123519702,308,41,34
2022HU123554301,307,41,57
2022HU123554302,307,57,53
2022HU123554303,307,42,20
2022HU123554304,307,52,17
2022HU123554305,307,46,14
2022HU123559201,307,77,73
2022HU123559202,307,71,69
2022HU123559203,307,126,39
2022HU123559204,307,122,4
2022HU123559205,307,118,46
2022HU123575001,303,36,32
2022HU123575002,303,38,32
2022HU123575003,303,50,1
2022HU123650101,305,78,68
2022HU123650102,305,65,68
2022HU123690501,301,157,46
2022HU123690502,301,134,48
2022HU123690503,301,137,19
2022HU123690504,301,142,17
2022HU123690505,301,140,15
2022HU123690506,301,136,54
2022HU123690507,301,135,19
2022HU123693601,308,222,30
2022HU123693602,308,178,24
2022HU123695301,307,88,73
2022HU123699401,100,47,90
2022HU123744901,301,123,49
2022HU123744902,301,120,48
2022HU123759801,302,74,66
2022HU123759802,302,50,66
2022HU123765601,306,62,55
2022HU123765602,306,69,25
2022HU123765603,306,78,14
2022HU123768801,303,46,66
2022HU123768802,303,39,87
2022HU123768803,303,58,39
2022HU123795701,302,211,43
2022HU123795702,302,234,9
2022HU123795703,302,233,5
2022HU123795704,302,362,2
2022HU123795705,302,362,1
2022HU123853401,100,22,78
2022HU123853402,100,56,78
2022HU123856701,305,18,64
2022HU123856702,305,17,60
2022HU123867301,200,91,43
2022HU123867302,200,120,44
2022HU123867303,200,92,3
2022HU123867304,200,151,44
2022HU123892001,304,80,57
2022HU123892002,304,79,52
2022HU123930301,307,97,54
2022HU123930302,307,86,54
2022HU123943201,200,92,76
2022HU123943202,200,97,77
2022HU123968801,307,79,70
2022HU123968802,307,106,43
2022HU123968803,307,105,13
2022HU123968804,307,93,11
2022HU123968805,307,82,45
2022HU124009701,302,66,63
2022HU124009702,302,82,68
2022HU124009703,302,72,28
2022HU124010201,100,67,91
2022HU124010202,100,58,62
2022HU124032201,304,57,60
2022HU124032202,304,62,57
2022HU124077301,304,31,73
2022HU124077302,304,40,63
2022HU124138401,306,43,63
2022HU124169001,200,78,62
2022HU124169002,200,43,63
2022HU124192401,306,50,79
2022HU124228501,304,32,26
2022HU124230401,308,103,40
2022HU124230402,308,93,33
2022HU124230403,308,79,12
2022HU124230404,308,79,11
2022HU124230405,308,96,7
2022HU124230406,308,120,3
2022HU124230407,308,61,70
2022HU124230408,308,65,62
2022HU124230409,308,121,40
2022HU124230410,308,95,37
2022HU124230411,308,137,25
2022HU124250501,200,21,73
2022HU124332901,200,20,62
2022HU124332902,200,21,59
2022HU124332903,200,22,57
2022HU124332904,200,21,84
2022HU124333601,200,37,40
2022HU124333602,200,30,35
2022HU124333603,200,48,0
2022HU124334301,303,50,44
2022HU124334302,303,50,43
2022HU124334303,303,46,12
2022HU124334304,303,45,10
2022HU124334305,303,60,77
2022HU124367501,302,53,76
2022HU124368001,306,68,97
2022HU124368002,306,64,29
2022HU124368003,306,59,27
2022HU124454401,301,53,25
2022HU124454402,301,49,25
2022HU124580501,100,34,63
2022HU124630001,303,50,64
2022HU124630002,303,53,56
2022HU124630003,303,57,64
2022HU124630004,303,60,56
2022HU124653201,100,82,36
2022HU124653202,100,78,40
2022HU124677401,304,46,70
2022HU124720401,306,43,87
2022HU124720402,306,39,50
2022HU124720701,100,67,65
2022HU124720702,100,16,68
2022HU124720703,100,37,39
2022HU124720704,100,19,22
2022HU124720705,100,20,15
2022HU124720706,100,56,12
2022HU124720707,100,54,8
2022HU124720708,100,18,90
2022HU124720709,100,36,38
2022HU124726201,200,18,39
2022HU124726202,200,22,38
2022HU124737601,306,72,59
2022HU124737602,306,72,53
2022HU124782701,302,68,58
2022HU124782702,302,87,64
2022HU124782703,302,71,60
2022HU124782704,302,83,70
2022HU124782705,302,65,25
2022HU124782706,302,94,22
2022HU124782707,302,73,40
2022HU124782708,302,76,18
2022HU124782709,302,71,17
2022HU124782710,302,69,10
2022HU124796001,200,9,61
2022HU124796002,200,11,65
2022HU124796003,200,30,45
2022HU124796004,200,12,7
2022HU124796005,200,22,2
2022HU124796006,200,21,39
2022HU124796007,200,12,55
2022HU124806501,301,32,64
2022HU124806502,301,42,62
2022HU124806503,301,60,33
2022HU124806504,301,59,4
2022HU124806505,301,59,29
2022HU124806506,301,69,15
2022HU124806507,301,60,64
2022HU124838901,200,284,42
2022HU124838902,200,200,9
2022HU124838903,200,201,7
2022HU124866301,305,134,61
2022HU124866302,305,156,97
2022HU124875101,200,187,69
2022HU124875102,200,200,57
2022HU124905401,307,159,62
2022HU124921801,301,131,60
2022HU124921802,301,154,58
2022HU124946401,200,12,50
2022HU124946402,200,47,62
2022HU124946403,200,17,12
2022HU124965801,302,70,73
2022HU124965802,302,98,71
2022HU125008201,301,22,53
2022HU125038601,100,33,45
2022HU125038602,100,39,14
2022HU125063301,307,116,76
2022HU125069801,303,64,45
2022HU125069802,303,53,47
2022HU125069803,303,113,34
2022HU125069804,303,58,33
2022HU125069805,303,51,33
2022HU125078501,100,115,74
2022HU125079401,301,203,61
2022HU125079402,301,208,65
2022HU125079403,301,221,20
2022HU125079901,100,273,32
2022HU125107901,301,175,25
2022HU125107902,301,112,24
2022HU125107903,301,259,4
2022HU125107904,301,271,3
2022HU125107905,301,270,0
2022HU125114701,307,260,27
2022HU125114702,307,291,29
2022HU125119301,305,208,29
2022HU125119302,305,116,61
2022HU125133701,302,84,74
2022HU125133702,302,73,74
2022HU125133703,302,108,46
2022HU125133704,302,85,23
2022HU125133705,302,85,20
2022HU125133706,302,66,18
2022HU125137301,306,83,34
2022HU125137302,306,173,21
2022HU125137303,306,102,20
2022HU125137304,306,69,19
2022HU125137305,306,69,19
2022HU125137306,306,69,18
2022HU125137307,306,70,18
2022HU125137308,306,111,18
2022HU125240201,301,82,38
2022HU125245001,303,52,64
2022HU125245002,303,49,60
2022HU125250801,301,142,26
2022HU125250802,301,162,64
2022HU125250803,301,168,57
2022HU125259301,306,125,39
2022HU125259302,306,94,33
2022HU125275101,100,42,64
2022HU125275102,100,37,59
2022HU125275103,100,57,22
2022HU125279501,302,48,71
2022HU125279502,302,66,71
2022HU125279503,302,103,39
2022HU125279504,302,54,10
2022HU125324701,305,79,72
2022HU125324702,305,63,65
2022HU125338401,308,42,39
2022HU125338402,308,47,48
2022HU125338403,308,60,24
2022HU125338404,308,42,17
2022HU125338405,308,42,14
2022HU125338406,308,40,42
2022HU125338407,308,45,34
2022HU125338408,308,30,30
2022HU125338409,308,39,65
2022HU125338410,308,29,31
2022HU125338411,308,37,9
2022HU125338412,308,39,1
2022HU125361201,100,333,42
2022HU125361202,100,244,48
2022HU125454901,303,114,37
2022HU125454902,303,87,41
2022HU125454903,303,77,9
2022HU125454904,303,78,7
2022HU125454905,303,105,2
2022HU125484001,308,34,55
2022HU125484002,308,38,50
2022HU125484003,308,31,26
2022HU125484004,308,68,22
2022HU125484005,308,69,24
2022HU125524501,306,65,47
2022HU125524502,306,54,48
2022HU125526401,302,132,57
2022HU125526402,302,162,61
2022HU125526403,302,167,34
2022HU125526404,302,176,56
2022HU125552201,301,43,39
2022HU125552202,301,42,38
2022HU125552203,301,46,8
2022HU125552204,301,46,7
2022HU125587901,302,141,61
2022HU125587902,302,196,61
2022HU125587903,302,215,87
2022HU125602301,307,202,63
2022HU125609701,302,284,62
2022HU125609702,302,222,29
2022HU125610601,301,210,72
2022HU125619801,200,20,86
2022HU125649001,200,41,67
2022HU125649002,200,66,34
2022HU125650901,304,51,50
2022HU125650902,304,68,48
2022HU125650903,304,65,6
2022HU125657501,305,38,82
2022HU125745301,303,150,86
2022HU125745302,303,168,86
2022HU125751401,100,43,58
2022HU125751402,100,28,57
2022HU125810601,200,70,73
2022HU125810602,200,53,53
2022HU125823001,304,108,39
2022HU125823002,304,99,40
2022HU125823003,304,104,18
2022HU125823004,304,108,13
2022HU125823005,304,111,60
2022HU125823006,304,142,31
2022HU125823007,304,157,23
2022HU125837601,100,107,50
2022HU125837602,100,69,46
2022HU125837603,100,104,28
2022HU125837604,100,77,22
2022HU125837605,100,49,17
2022HU125837606,100,59,25
2022HU125837607,100,48,3
2022HU125841701,100,394,43
2022HU125841702,100,354,52
2022HU125927201,301,83,62
2022HU125927202,301,106,51
2022HU125927203,301,112,41
2022HU125929201,306,65,37
2022HU126013501,100,26,53
2022HU126013502,100,17,48
2022HU126049801,200,58,75
2022HU126084501,306,113,38
2022HU126084502,306,113,40
2022HU126084503,306,94,13
2022HU126084504,306,91,11
2022HU126084505,306,93,6
2022HU126103601,304,34,76
2022HU126108701,305,159,74
2022HU126108702,305,192,78
2022HU126119101,308,70,61
2022HU126119102,308,73,45
2022HU126119103,308,63,8
2022HU126119104,308,62,7
2022HU126119105,308,73,14
2022HU126119106,308,76,77
2022HU126119107,308,84,77
2022HU126141101,307,72,62
